conf/ozchi,Australian Computer Human Interaction Conference,Australasian B,https://dblp.uni-trier.de/db/conf/ozchi
conf/acalci,Australian Conference on Artificial Life and Computational Intelligence,Australasian B,https://dblp.uni-trier.de/db/conf/acalci
conf/ausdm,Australian Data Mining Conference,Australasian B,https://dblp.uni-trier.de/db/conf/ausdm
conf/aswec,Australian Software Engineering Conference,Australasian B,https://dblp.uni-trier.de/db/conf/aswec
conf/kbse,Automated Software Engineering Conference,A*,https://dblp.uni-trier.de/db/conf/kbse
conf/ast,Automation of Software Test,C,https://dblp.uni-trier.de/db/conf/ast
conf/bsn,Body Sensor Networks,C,https://dblp.uni-trier.de/db/conf/bsn
conf/bcshci,British Computer Society Conference on Human-Computer Interaction,National,https://dblp.uni-trier.de/db/conf/bcshci
conf/chiplay,CHI PLAY: The Annual Symposium on Computer-Human Interaction in Play,Journal Published,https://dblp.org/db/conf/chiplay
conf/cpm,Combinatorial Pattern Matching,B,https://dblp.uni-trier.de/db/conf/cpm
conf/cie,Computability in Europe: Logic and Theory of Algorithms,C,https://dblp.uni-trier.de/db/conf/cie
conf/cisis-spain,Computational Intelligence in Security for Information Systems,National: Spain,https://dblp.org/db/conf/cisis-spain
conf/cav,Computer Aided Verification,A*,https://dblp.uni-trier.de/db/conf/cav
conf/casc,Computer Algebra in Scientific Computing,B,https://dblp.org/db/conf/casc
conf/cgi,Computer Graphics International,B,https://dblp.uni-trier.de/db/conf/cgi
conf/cscl,Computer Supported Collaborative Learning,B,https://dblp.uni-trier.de/db/conf/cscl
conf/isaga,Conference for the International Simulation and Gaming Association,C,https://dblp.uni-trier.de/db/conf/isaga
conf/uai,Conference in Uncertainty in Artificial Intelligence,A,https://dblp.uni-trier.de/db/conf/uai
conf/amta,Conference of the Association for Machine Translation in the Americas,B,https://dblp.uni-trier.de/db/conf/amta
conf/eamt,Conference of the European Association for Machine Translation,B,https://dblp.uni-trier.de/db/conf/eamt
conf/eusflat,Conference of the European Society for Fuzzy Logic and Technologies,C,https://dblp.org/db/conf/eusflat
conf/pacling,Conference of the Pacific Association for Computational Linguistics,B,https://dblp.uni-trier.de/db/conf/pacling
conf/xpu,Conference on Agile Software Development,B,https://dblp.uni-trier.de/db/conf/xpu
conf/calco,Conference on Algebra and Coalgebra in Computer Science,B,https://dblp.org/db/conf/calco
conf/aaim,Conference on Algorithmic Aspects in Information and Management,C,https://dblp.uni-trier.de/db/conf/aaim
conf/cocoa,Conference on Combinatorial Optimization and Applications,B,https://dblp.uni-trier.de/db/conf/cocoa
conf/conll,Conference on Computational Natural Language Learning,A,https://dblp.uni-trier.de/db/conf/conll
